,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
788,2020-07-28,1067.7147793440347,-670.860926143868,2281.0649322498443,1067.7147793440347,1067.7147793440347,-289.0485088246444,-289.0485088246444,-289.0485088246444,70.08138268559898,70.08138268559898,70.08138268559898,-359.12989151024334,-359.12989151024334,-359.12989151024334,0.0,0.0,0.0,778.6662705193903
789,2020-07-29,1068.5737326212789,-726.0903484085302,2337.2475763046023,1068.5737326212789,1068.5737326212789,-214.97764758233814,-214.97764758233814,-214.97764758233814,132.53806011920705,132.53806011920705,132.53806011920705,-347.5157077015452,-347.5157077015452,-347.5157077015452,0.0,0.0,0.0,853.5960850389407
790,2020-07-30,1069.4326858985232,-504.812405811516,2484.655855135565,1069.4326858985232,1069.4326858985232,-79.67179207918325,-79.67179207918325,-79.67179207918325,253.9381878588192,253.9381878588192,253.9381878588192,-333.6099799380024,-333.6099799380024,-333.6099799380024,0.0,0.0,0.0,989.76089381934
791,2020-07-31,1070.2916391757672,-462.5397081583897,2466.832194170246,1070.2916391757672,1070.2916391757672,-139.2663007309608,-139.2663007309608,-139.2663007309608,179.01057401144314,179.01057401144314,179.01057401144314,-318.27687474240395,-318.27687474240395,-318.27687474240395,0.0,0.0,0.0,931.0253384448064
792,2020-08-01,1071.1505924530113,-959.2734136381716,1885.6443886961763,1071.1505924530113,1071.1505924530113,-592.1223314886382,-592.1223314886382,-592.1223314886382,-289.7402608337681,-289.7402608337681,-289.7402608337681,-302.38207065487006,-302.38207065487006,-302.38207065487006,0.0,0.0,0.0,479.0282609643731
793,2020-08-02,1072.0095457302552,-1045.4373236136335,1963.825123606757,1072.0095457302552,1072.0095457302552,-586.0573258724789,-586.0573258724789,-586.0573258724789,-299.29389255519254,-299.29389255519254,-299.29389255519254,-286.76343331728646,-286.76343331728646,-286.76343331728646,0.0,0.0,0.0,485.9522198577763
794,2020-08-03,1072.8684990074996,-700.8466090250362,2261.56339194049,1072.8684990074996,1072.8684990074996,-318.737453726479,-318.737453726479,-318.737453726479,-46.53405128573701,-46.53405128573701,-46.53405128573701,-272.20340244074197,-272.20340244074197,-272.20340244074197,0.0,0.0,0.0,754.1310452810206
795,2020-08-04,1073.7274522847435,-587.8529143165817,2401.1877178519917,1073.7274522847435,1073.7274522847435,-189.32258003846857,-189.32258003846857,-189.32258003846857,70.08138268555417,70.08138268555417,70.08138268555417,-259.40396272402273,-259.40396272402273,-259.40396272402273,0.0,0.0,0.0,884.404872246275
796,2020-08-05,1074.5864055619877,-663.5651412142678,2471.07216760702,1074.5864055619877,1074.5864055619877,-116.4269137826346,-116.4269137826346,-116.4269137826346,132.5380601191643,132.5380601191643,132.5380601191643,-248.9649739017989,-248.9649739017989,-248.9649739017989,0.0,0.0,0.0,958.1594917793531
797,2020-08-06,1075.4453588392319,-288.72409973974754,2643.965827211683,1075.4453588392319,1075.4453588392319,12.571673351955226,12.571673351955226,12.571673351955226,253.9381878588637,253.9381878588637,253.9381878588637,-241.36651450690846,-241.36651450690846,-241.36651450690846,0.0,0.0,0.0,1088.0170321911871
